ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
224 5.973 2 0 0 0   
224 8.486 2 2 3 2 209;226;213 213;226 209;226
224 10.571 2 2 1 1 226 213;226 226
224 13.025 2 2 1 1 226 213;226 226
224 15.516 2 2 0 0  213;226 
224 18.116 3 1 0 0  226 
224 20.52 3 1 0 0  226 
224 22.996 3 0 0 0   
224 25.504 3 0 0 0   
224 27.586 3 0 1 0 210  
224 30.027 3 1 1 1 210 210 210
224 32.078 3 1 2 2 210;209 210 209;210
224 34.646 3 2 2 2 210;209 210;209 209;210
224 37.324 3 2 1 1 209 210;209 209
224 39.473 4 2 1 1 209 210;209 209
224 41.904 4 2 1 1 209 210;209 209
224 44.041 4 2 1 1 209 210;209 209
224 46.528 4 2 2 2 209;214 210;209 209;214
224 49.225 5 4 3 2 209;214;211 210;209;214;211 209;214
224 51.924 5 3 2 2 214;211 209;214;211 214;211
224 54.529 5 3 2 2 214;211 209;214;211 214;211
224 58.032 5 4 2 2 211;217 217;209;214;211 217;211
224 61.135 6 4 2 2 217;214 217;209;214;211 217;214
224 64.397 6 3 1 1 217 217;209;214 217
224 67.107 6 3 1 1 217 217;209;214 217
224 70.146 6 3 1 1 222 217;209;214 222
224 72.848 6 3 2 2 222;209 217;209;214 209;222
224 75.847 7 3 0 0  217;209;214 
224 78.38 7 3 1 1 209 217;209;214 209
224 81.23 7 3 1 1 209 217;209;214 209
224 83.925 7 3 1 0 209 217;209;214 
224 86.78 7 2 0 0  209;214 
224 89.3 7 2 1 1 209 209;214 209
224 92.083 8 1 1 1 209 209 209
224 94.514 8 1 0 0  209 
224 96.906 8 1 0 0  209 
224 99.251 8 1 0 0  209 
224 101.314 8 0 0 0   
224 103.754 8 0 0 0   
224 106.318 8 0 1 1 214  214
224 108.796 9 1 1 1 214 214 214
224 111.36 9 1 1 1 214 214 214
224 113.8 9 1 1 1 214 214 214
224 115.933 9 1 0 0  214 
224 118.32 9 1 0 0  214 
224 120.922 9 2 1 1 218 218;214 218
224 123.36 10 2 1 1 218 218;214 218
224 125.424 10 2 1 1 222 218;214 222
224 128.051 10 3 1 1 222 218;222;214 222
224 130.545 10 3 2 2 222;214 218;222;214 222;214
224 133.135 10 3 3 3 222;214;211 218;222;214 222;214;211
224 135.409 10 4 0 0  218;222;214;211 
224 138.575 11 4 0 0  218;222;214;211 
224 141.365 11 4 1 0 222 218;222;214;211 
224 144.096 11 4 1 1 222 218;222;214;211 222
224 146.878 11 4 1 1 222 218;222;214;211 222
224 149.596 11 4 0 0  218;222;214;211 
224 152.323 12 4 1 0 218 218;222;214;211 
224 156.655 12 5 1 1 213 218;213;222;214;211 213
224 159.105 12 3 0 0  218;213;211 
224 161.581 12 3 0 0  218;213;222 
224 164.205 12 3 1 0 217 218;213;217 
