ID TIME BLK VOTE
217 61.541 6 1187050
217 100.726 8 None
217 154.91 12 2717121
217 199.967 15 2659574
217 232.251 16 None
217 310.395 22 2746478
217 362.45 25 2609890
217 373.216 25 None
