ID TIME BLK %CPU CHAINDATASIZE
224 38.654 4 179367 13.6
224 48.66 4 179367 13.6
224 58.663 4 179367 13.6
224 68.749 4 179367 13.73
224 78.715 4 179367 13.74
224 88.683 4 179367 13.75
224 98.706 4 179367 13.75
224 108.708 4 179367 13.76
224 118.709 4 179367 13.76
224 128.736 4 179367 13.89
224 138.75 4 179367 13.9
224 148.774 4 179367 13.9
224 158.781 4 179367 13.92
224 168.77 4 179367 14.04
224 178.779 4 179367 14.05
224 188.798 4 179367 14.05
224 198.807 4 179367 14.06
224 208.817 4 179367 14.06
224 218.85 4 179367 14.06
224 228.862 4 179367 14.07
224 238.876 4 179367 14.07
224 248.88 4 179367 14.08
224 259.357 14 198466 14.2
224 269.31 15 200548 14.49
224 279.089 15 200548 14.74
224 289.322 15 200652 15.02
224 298.996 15 200652 15.16
224 309.016 15 200652 15.17
224 319.02 15 200652 15.17
224 329.038 15 200652 15.18
224 339.057 15 200652 15.19
224 349.075 15 200652 15.2
224 359.065 15 200652 15.21
224 408.71 22 228453 16.1
224 435.658 24 239307 16.72
224 436.157 24 239307 16.74
224 445.953 24 239411 16.86
224 455.956 24 239411 16.86
224 465.994 24 239411 16.98
224 475.978 24 239411 17.08
224 486.02 24 239411 17.09
224 496.114 24 239411 17.17
224 506.056 24 239411 17.21
224 516.343 24 239411 17.42
224 526.028 25 240558 17.6
224 536.288 25 240558 17.67
224 577.798 29 253544 18.27
224 577.99 29 253544 18.27
224 588.004 29 253648 18.35
224 598.018 30 255247 18.52
224 608.043 30 255247 18.51
224 618.022 30 255247 18.51
224 628.445 30 255247 18.61
224 644.303 30 262693 19.0
224 648.372 30 264617 19.11
224 658.954 31 276877 19.37
224 668.866 31 276877 19.62
224 678.752 32 278495 19.86
224 688.792 33 280094 20.11
224 698.232 33 280198 20.25
224 708.354 33 280198 20.33
224 839.04 38 296844 21.99
224 853.372 41 304706 22.24
224 863.152 42 307647 22.46
224 985.486 43 308939 23.85
224 993.83 47 330436 24.03
224 1070.189 50 344137 24.89
224 1070.693 50 344137 24.9
224 1080.529 50 344345 25.0
224 1176.061 55 365051 26.1
224 1259.517 59 386430 27.24
224 1381.792 59 386783 27.73
224 1406.298 65 413023 27.99
224 1424.207 66 417930 28.31
224 1425.378 66 417930 28.33
224 1435.229 66 418034 28.51
224 1444.897 66 418034 28.69
224 1454.8 66 418138 28.68
224 1464.788 66 418138 28.66
224 1474.795 66 418138 28.63
224 1484.804 66 418138 28.6
224 1494.916 66 418138 28.59
224 1511.319 71 433962 28.88
224 1586.598 74 450842 29.36
224 1595.499 75 453049 29.51
224 1597.556 75 453049 29.55
224 1607.273 75 453257 29.61
224 1617.043 76 455045 29.69
224 1627.05 76 455045 29.66
224 1637.233 76 455045 29.67
224 1647.081 76 455045 29.68
224 1657.059 76 455045 29.65
224 1667.076 76 455045 29.62
224 1677.549 76 455045 29.71
224 1721.254 82 479936 30.12
