ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
217 14.165 40 0 0 [] []
217 19.396 40 0 0 [] []
217 24.716 40 0 0 [] []
217 30.121 40 1 1 ['214'] ['214']
217 35.434 42 1 2 ['213'] ['214', '213']
217 40.774 42 0 2 [] ['218', '213']
217 46.148 43 0 2 [] ['218', '226']
217 51.182 43 1 1 ['226'] ['226']
217 56.471 43 0 0 [] []
217 61.763 43 0 0 [] []
217 67.073 43 0 0 [] []
217 72.473 43 2 0 ['226', '214'] []
217 77.919 43 0 2 [] ['214', '226']
217 83.119 45 0 2 [] ['214', '226']
217 88.283 45 0 1 [] ['218']
217 93.557 45 0 0 [] []
217 98.935 45 1 0 ['226'] []
217 104.249 46 0 1 [] ['226']
217 109.549 46 0 0 [] []
217 114.583 46 0 0 [] []
217 119.879 46 0 0 [] []
217 125.193 46 0 0 [] []
217 130.486 46 0 0 [] []
217 135.807 46 0 0 [] []
217 141.107 46 0 0 [] []
217 146.421 46 0 0 [] []
217 151.737 46 0 0 [] []
217 157.038 46 0 0 [] []
217 162.13 49 0 1 [] ['213']
217 167.173 50 0 0 [] []
217 172.318 50 1 1 ['226'] ['226']
217 177.579 50 0 1 [] ['226']
217 182.863 50 0 0 [] []
217 187.946 50 1 0 ['211'] []
217 193.32 51 0 1 [] ['211']
217 198.618 51 0 0 [] []
217 203.993 51 0 0 [] []
217 209.259 51 0 0 [] []
217 214.572 51 0 0 [] []
217 219.879 51 0 0 [] []
217 225.203 51 0 0 [] []
217 230.495 51 0 0 [] []
217 235.959 51 0 1 [] ['211']
217 241.163 51 0 0 [] []
217 246.487 51 0 0 [] []
217 251.789 51 0 0 [] []
217 257.1 51 0 0 [] []
217 262.416 51 0 0 [] []
217 267.728 51 0 0 [] []
217 273.033 51 0 0 [] []
217 278.392 51 0 1 [] ['218']
217 284.27 53 0 0 [] []
217 289.373 53 0 0 [] []
217 294.642 53 0 1 [] ['214']
217 299.956 53 0 0 [] []
217 305.258 53 1 1 ['211'] ['211']
217 310.432 53 0 1 [] ['211']
217 315.739 56 0 1 [] ['211']
217 320.846 56 0 0 [] []
217 326.131 56 0 0 [] []
217 331.607 56 1 0 ['214'] []
217 336.925 56 1 2 ['209'] ['209', '214']
217 342.285 56 1 2 ['209'] ['209', '214']
217 347.696 56 0 2 [] ['209', '214']
217 353.002 56 0 0 [] []
217 358.267 56 0 1 [] ['218']
217 363.678 57 0 1 [] ['218']
