ID TIME BLK %CPU CHAINDATASIZE
217 84.549 45 299077 25.04
217 162.9 49 310274 25.19
217 283.583 53 322323 25.56
217 317.38 56 339383 25.77
217 369.853 58 351850 26.03
217 437.721 61 367536 26.22
217 451.414 62 369806 26.29
217 521.211 65 386491 26.67
217 567.308 68 396132 26.91
217 581.379 69 400338 26.99
217 655.783 73 420906 27.23
217 678.889 74 441147 27.37
217 733.757 77 460087 27.61
217 774.807 80 475778 27.77
217 807.042 82 492462 27.91
217 854.561 84 516812 28.17
217 896.793 87 555360 28.37
217 944.097 90 572002 28.61
217 988.705 93 581541 28.71
217 1048.948 97 595814 28.98
217 1091.597 100 609008 29.12
217 1124.162 102 619949 29.21
217 1185.187 105 628932 29.37
217 1226.855 105 653106 29.47
217 1265.81 107 684407 29.56
217 1310.842 110 701103 29.69
217 1343.015 112 708478 29.74
217 1388.577 115 730533 29.83
217 1436.56 118 758731 29.92
217 1594.541 118 758980 30.02
