ID TIME BLK DETAIL
213 1.59 0 SETUP: Synced Time
213 1.842 0 SETUP: Peered to PC
213 33.273 3 SETUP: Smart Contract Received at Block 3
213 50.205 4 STARTED EXPERIMENT
213 34.492 4 Added 224
213 39.47 5 Killed 224 @ age 2.42
213 50.158 5 Added 226
213 53.438 5 Killed 226 @ age 2.20
213 68.123 5 Added 211
213 71.388 5 Killed 211 @ age 2.48
213 107.837 5 Added 224
213 110.838 5 Killed 224 @ age 2.37
213 176.453 5 Added 214
213 179.486 10 Killed 214 @ age 2.30
213 180.033 10 Added 214
213 184.162 10 Killed 214 @ age 2.45
213 189.679 11 Added 210
213 193.428 11 Killed 210 @ age 2.73
213 210.12 11 Added 222
213 214.078 11 Killed 222 @ age 2.42
213 234.947 11 Added 224
213 237.927 11 Killed 224 @ age 2.05
213 238.304 11 Added 218
213 241.905 12 Killed 218 @ age 2.53
213 244.343 12 Added 224
213 249.39 12 Killed 224 @ age 2.07
213 253.46 12 Added 222
213 255.472 12 Added 217
213 259.92 14 Killed 217 @ age 2.43
213 264.738 14 Killed 222 @ age 2.14
213 274.5 14 Added 218
213 276.179 14 Added 210
213 278.184 14 Killed 218 @ age 2.52
213 282.525 15 Killed 210 @ age 2.32
213 283.461 15 Added 218
213 287.741 15 Killed 218 @ age 2.40
213 291.645 15 Added 218
213 295.309 15 Killed 218 @ age 2.44
213 323.625 15 Added 222
213 327.306 15 Killed 222 @ age 2.32
213 335.997 15 Added 211
213 339.645 15 Added 222
213 339.764 15 Killed 211 @ age 2.35
213 342.95 15 Killed 222 @ age 2.33
213 368.543 15 Added 226
213 370.739 15 Failed Vote (Unexpected). Balance: 80.01
213 371.532 15 Killed 226 @ age 2.49
213 384.425 15 Added 222
213 388.074 15 Killed 222 @ age 2.28
213 389.101 17 Voted: 0.33438628158844763; Status: 1
213 389.37 17 Failed Vote (Unexpected). Balance: 80.01
213 393.159 17 Added 217
213 401.292 20 Killed 217 @ age 2.41
213 428.918 21 Added 218
213 431.906 21 Killed 218 @ age 2.06
213 458.097 22 Added 211
213 460.383 22 Killed 211 @ age 2.10
213 467.41 22 Added 211
213 470.718 22 Added 217
213 473.049 22 Killed 211 @ age 2.45
213 476.722 22 Killed 217 @ age 2.28
213 484.963 24 Added 210
213 498.226 24 Added 226
213 498.869 24 Killed 210 @ age 2.47
213 503.222 24 Killed 226 @ age 2.05
213 505.91 24 Added 210
213 508.265 24 Killed 210 @ age 2.16
213 510.362 25 Added 218
213 513.932 25 Killed 218 @ age 2.42
213 523.185 25 Added 222
213 526.152 25 Killed 222 @ age 2.07
213 534.5 26 Added 210
213 539.305 26 Added 209
213 539.877 26 Killed 210 @ age 2.55
213 542.969 26 Killed 209 @ age 2.56
213 564.04 26 Added 214
213 572.796 27 Killed 214 @ age 2.27
213 575.89 28 Voted: 0.35744297719087637; Status: 1
213 576.08 28 Failed Vote (Unexpected). Balance: 100.01
213 587.816 28 Added 210
213 591.157 29 Voted: 0.3562244301578025; Status: 1
213 591.221 29 Failed Vote (Unexpected). Balance: 60.01
213 592.513 29 Killed 210 @ age 2.41
213 622.411 29 Added 218
213 625.374 29 Killed 218 @ age 2.34
213 625.726 29 Added 222
213 629.495 30 Killed 222 @ age 2.26
213 630.255 30 Added 214
213 635.422 31 Killed 214 @ age 2.75
213 643.375 31 Added 222
213 646.658 31 Killed 222 @ age 2.29
213 648.055 31 Added 217
213 651.475 31 Killed 217 @ age 2.52
213 660.163 31 Added 226
213 664.131 31 Killed 226 @ age 2.36
213 672.176 31 Added 211
213 674.464 31 Killed 211 @ age 2.09
213 694.431 33 Added 217
213 698.066 33 Killed 217 @ age 2.27
213 712.639 33 Added 209
213 716.688 33 Added 226
213 718.94 35 Killed 226 @ age 2.16
213 719.304 35 Killed 209 @ age 2.27
213 721.523 35 Added 222
213 726.092 35 Killed 222 @ age 2.51
213 750.924 38 Voted: 0.3096435100548446; Status: 1
213 750.987 38 Failed Vote (Unexpected). Balance: 60.01
213 771.874 38 STOPPED EXPERIMENT
