ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
213 19.08 4 0 0 [] []
213 24.214 4 0 0 [] []
213 29.519 4 0 0 [] []
213 34.561 4 1 0 ['224'] []
213 39.87 5 0 1 [] ['224']
213 45.177 5 0 0 [] []
213 50.216 5 1 0 ['226'] []
213 55.483 5 0 1 [] ['226']
213 60.769 5 0 0 [] []
213 66.086 5 0 0 [] []
213 71.515 5 0 1 [] ['211']
213 76.715 5 0 0 [] []
213 82.007 5 0 0 [] []
213 87.296 5 0 0 [] []
213 92.592 5 0 0 [] []
213 97.889 5 0 0 [] []
213 103.192 5 0 0 [] []
213 108.505 5 1 1 ['224'] ['224']
213 113.544 5 0 1 [] ['224']
213 118.834 5 0 0 [] []
213 124.144 5 0 0 [] []
213 129.433 5 0 0 [] []
213 134.724 5 0 0 [] []
213 140.023 5 0 0 [] []
213 145.321 5 0 0 [] []
213 150.611 5 0 0 [] []
213 155.913 5 0 0 [] []
213 161.26 5 0 0 [] []
213 166.522 5 0 0 [] []
213 171.815 5 0 0 [] []
213 177.106 5 1 0 ['214'] []
213 182.527 10 1 1 ['214'] ['214']
213 187.661 11 0 1 [] ['214']
213 192.837 11 1 2 ['210'] ['214', '210']
213 198.171 11 0 0 [] []
213 203.537 11 0 0 [] []
213 208.778 11 0 0 [] []
213 214.249 11 0 1 [] ['222']
213 219.406 11 0 0 [] []
213 224.684 11 0 0 [] []
213 229.971 11 0 0 [] []
213 235.016 11 1 0 ['224'] []
213 240.522 11 1 2 ['218'] ['218', '224']
213 245.828 12 1 1 ['224'] ['218']
213 251.091 12 0 0 [] []
213 256.164 12 2 1 ['222', '217'] ['222']
213 261.451 14 1 2 ['222'] ['217', '222']
213 266.913 14 0 1 [] ['222']
213 272.16 14 0 0 [] []
213 277.577 14 2 2 ['218', '210'] ['218', '210']
213 282.968 15 0 2 [] ['218', '210']
213 288.275 15 0 1 [] ['210']
213 293.305 15 1 0 ['218'] []
213 298.638 15 0 0 [] []
213 303.947 15 0 0 [] []
213 309.271 15 0 0 [] []
213 314.584 15 0 0 [] []
213 319.621 15 0 1 [] ['218']
213 324.984 15 1 1 ['222'] ['222']
213 330.393 15 0 1 [] ['222']
213 335.641 15 0 0 [] []
213 341.035 15 1 1 ['222'] ['211']
213 346.277 15 0 0 [] []
213 351.591 15 0 0 [] []
213 356.903 15 0 1 [] ['217']
213 362.231 15 0 1 [] ['217']
213 367.531 15 0 0 [] []
213 372.94 15 0 1 [] ['226']
213 378.119 15 0 0 [] []
213 383.412 15 0 0 [] []
213 389.048 17 0 1 [] ['222']
213 394.263 17 1 2 ['217'] ['217', '222']
213 399.653 20 1 1 ['217'] ['217']
213 405.092 20 0 1 [] ['217']
213 410.333 20 0 1 [] ['217']
213 415.65 21 0 1 [] ['217']
213 420.948 21 0 1 [] ['217']
213 426.252 21 0 0 [] []
213 431.595 21 1 1 ['218'] ['218']
213 436.903 21 0 0 [] []
213 442.188 22 0 0 [] []
213 447.476 22 0 0 [] []
213 452.778 22 0 0 [] []
213 458.186 22 1 0 ['211'] []
213 463.439 22 0 1 [] ['211']
213 468.702 22 1 0 ['211'] []
213 473.744 22 1 1 ['217'] ['217']
213 478.818 22 0 1 [] ['217']
213 483.992 24 0 0 [] []
213 489.279 24 1 1 ['210'] ['210']
213 494.575 24 1 1 ['210'] ['210']
213 499.918 24 1 2 ['226'] ['226', '210']
213 505.267 24 0 1 [] ['226']
213 510.604 25 1 1 ['218'] ['210']
213 515.905 25 0 2 [] ['218', '210']
213 521.192 25 0 0 [] []
213 526.301 25 0 1 [] ['222']
213 531.515 26 0 0 [] []
213 536.831 26 1 1 ['210'] ['210']
213 541.993 26 1 2 ['209'] ['209', '210']
213 547.096 26 0 2 [] ['209', '210']
213 552.404 26 0 0 [] []
213 557.721 26 0 0 [] []
213 563.047 26 0 0 [] []
213 568.545 27 1 2 ['214'] ['218', '214']
213 573.924 27 0 3 [] ['218', '214', '210']
213 579.494 28 0 3 [] ['218', '214', '210']
213 584.829 28 0 1 [] ['218']
213 590.155 28 1 1 ['210'] ['210']
213 595.221 29 0 1 [] ['210']
213 600.507 29 0 0 [] []
213 605.859 29 0 0 [] []
213 611.147 29 0 0 [] []
213 616.445 29 0 0 [] []
213 621.752 29 0 0 [] []
213 627.169 29 1 2 ['222'] ['218', '222']
213 632.66 31 1 3 ['214'] ['218', '214', '222']
213 637.925 31 0 2 [] ['214', '222']
213 643.153 31 0 1 [] ['214']
213 648.28 31 1 0 ['217'] []
213 653.535 31 0 1 [] ['217']
213 658.82 31 0 0 [] []
213 664.381 31 0 1 [] ['226']
213 669.515 31 0 1 [] ['226']
213 674.613 31 0 1 [] ['211']
213 679.856 33 0 0 [] []
213 685.177 33 0 0 [] []
213 690.451 33 0 0 [] []
213 695.762 33 1 1 ['217'] ['217']
213 701.078 33 0 1 [] ['217']
213 706.356 33 0 0 [] []
213 711.658 33 0 0 [] []
213 716.771 33 2 1 ['209', '226'] ['209']
213 722.202 35 1 2 ['222'] ['226', '209']
213 727.672 35 0 2 [] ['226', '222']
213 732.957 35 0 2 [] ['226', '222']
213 738.54 37 0 2 [] ['226', '222']
213 743.644 37 0 0 [] []
213 748.913 37 0 0 [] []
213 753.962 38 0 0 [] []
213 759.243 38 0 0 [] []
213 764.561 38 0 0 [] []
213 769.891 38 0 0 [] []
