ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
213 8.378 4 0 0 [] []
213 13.552 4 0 0 [] []
213 18.878 5 0 0 [] []
213 24.215 5 0 1 [] ['209']
213 29.519 5 1 1 ['222'] ['222']
213 34.794 5 0 0 [] []
213 40.093 5 0 0 [] []
213 45.401 5 0 0 [] []
213 50.721 5 0 0 [] []
213 56.035 5 0 0 [] []
213 61.383 5 0 0 [] []
213 66.65 5 0 0 [] []
213 71.994 5 0 2 [] ['210', '211']
213 77.31 7 0 0 [] []
213 82.615 7 0 1 [] ['218']
213 87.938 8 0 0 [] []
213 93.229 8 0 0 [] []
213 98.54 8 0 0 [] []
213 103.846 8 0 0 [] []
213 109.169 8 0 1 [] ['217']
213 114.433 8 0 0 [] []
213 119.729 8 0 0 [] []
213 125.017 8 0 0 [] []
213 130.318 8 0 0 [] []
213 135.618 8 0 0 [] []
213 140.945 8 1 1 ['226'] ['226']
213 146.321 8 0 1 [] ['226']
213 151.679 8 1 2 ['217'] ['210', '217']
213 157.03 9 0 2 [] ['210', '217']
213 162.394 9 1 2 ['224'] ['217', '224']
213 167.77 11 1 1 ['224'] ['224']
213 173.177 11 0 1 [] ['224']
213 178.432 11 0 0 [] []
213 183.761 11 0 0 [] []
213 189.102 11 0 0 [] []
213 194.422 11 1 1 ['211'] ['211']
213 199.954 11 0 1 [] ['211']
213 205.235 11 0 0 [] []
213 210.554 11 0 0 [] []
213 215.869 11 0 0 [] []
213 221.203 11 0 0 [] []
213 226.52 11 0 0 [] []
213 231.837 11 1 1 ['214'] ['214']
213 236.971 14 0 1 [] ['214']
213 242.25 14 0 0 [] []
213 247.543 14 0 0 [] []
213 252.836 14 0 0 [] []
213 258.174 14 0 0 [] []
213 263.532 14 1 1 ['226'] ['226']
213 268.93 15 0 1 [] ['226']
213 274.191 16 0 1 [] ['226']
213 279.521 16 0 0 [] []
213 284.828 16 0 0 [] []
213 290.161 16 1 1 ['217'] ['217']
213 295.469 16 2 3 ['210', '222'] ['222', '210', '217']
213 300.995 17 0 2 [] ['222', '210']
213 306.187 17 0 2 [] ['222', '210']
213 311.412 17 0 1 [] ['210']
213 316.799 17 1 2 ['222'] ['222', '210']
213 322.161 17 0 1 [] ['224']
213 327.549 18 0 1 [] ['224']
213 332.743 18 0 0 [] []
213 338.049 18 0 0 [] []
213 343.381 18 1 1 ['214'] ['214']
213 348.705 18 1 1 ['214'] ['214']
213 353.798 18 0 1 [] ['214']
213 358.989 19 0 0 [] []
213 364.114 19 1 0 ['210'] []
213 369.24 19 0 1 [] ['210']
213 374.575 19 0 0 [] []
213 379.87 19 0 0 [] []
213 385.369 22 0 1 [] ['218']
213 390.481 22 0 1 [] ['218']
213 395.537 22 0 1 [] ['218']
213 400.642 23 1 2 ['210'] ['210', '218']
213 406.015 23 1 3 ['224'] ['210', '218', '224']
213 411.31 23 1 1 ['226'] ['224']
213 416.928 24 0 2 [] ['224', '214']
213 422.235 24 0 1 [] ['226']
213 427.431 25 0 0 [] []
213 432.615 25 0 0 [] []
213 437.94 25 0 1 [] ['210']
213 443.008 25 0 1 [] ['217']
213 448.35 26 1 1 ['222'] ['222']
213 453.7 26 0 1 [] ['222']
213 458.975 26 0 0 [] []
213 464.03 26 0 1 [] ['210']
213 469.35 26 0 0 [] []
213 474.685 26 0 0 [] []
213 479.761 26 0 1 [] ['217']
213 485.149 26 1 2 ['214'] ['217', '214']
213 490.461 28 0 1 [] ['214']
213 495.769 28 0 0 [] []
213 501.01 29 0 1 [] ['226']
213 506.438 29 0 1 [] ['226']
213 511.615 29 0 0 [] []
213 516.708 29 1 1 ['209'] ['209']
213 522.105 29 0 1 [] ['209']
213 527.36 29 1 0 ['209'] []
213 532.4 29 1 1 ['217'] ['217']
