ID TIME BLK VOTE
217 67.382 6 2985611
217 103.091 8 None
217 157.099 12 3363171
217 324.275 23 4029411
217 339.243 24 3871508
217 382.595 27 3752427
217 449.264 31 3679001
217 465.331 32 None
