ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
110 0.262 1 0 0 0   
110 2.569 1 2 2 1 107;105 105;107 105
110 5.246 1 3 4 3 107;105;103;109 105;107;103 107;109;105
110 8.724 1 4 4 4 105;103;109;107 109;105;107;103 107;109;105;103
110 11.488 1 4 4 4 105;109;107;103 109;105;107;103 107;109;105;103
110 14.344 1 4 4 3 109;107;103;105 109;105;107;103 107;105;103
110 17.484 2 4 3 3 109;103;105 109;105;107;103 109;105;103
110 20.409 2 4 2 1 109;105 109;105;107;103 109
110 23.961 2 4 2 1 105;107 109;105;107;103 105
110 26.61 2 3 2 2 107;103 109;105;103 107;103
110 30.339 3 3 2 1 103;105 109;105;103 105
110 35.649 3 3 2 0 107;109 109;105;103 
