ID  TIME    BLK CHAINDATASIZE %CPU 
211 66.438  8   214066        40.9 
211 102.771 10  222293        43.88
211 154.667 14  246927        47.23
211 201.784 17  268997        50.21
211 234.3   18  275472        52.08
211 293.231 23  319254        53.77
211 336.798 26  333474        55.9 
211 373.503 28  338205        57.54
   
