ID TIME BLK VOTE
213 77.401 7 4280575
213 96.887 7 None
213 141.281 10 None
213 229.387 14 3890942
213 329.72 21 3365384
213 332.233 21 None
213 376.882 22 None
213 421.932 22 None
213 466.869 22 None
