ID TIME BLK BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES R? C?
210 18.234 3 3 0.01 20 0 10 5000000 0 0 False False
210 38.271 4 4 0.01 40 0 10 5000000 0 0 False False
210 67.434 5 5 40.01 0 0 10 5000000 0 0 False False
210 77.906 6 5 40.01 20 0 10 5000000 0 0 False False
210 79.209 6 6 40.01 20 0 10 5000000 0 0 False False
210 87.596 7 7 60.01 0 0 10 5000000 5 0 False False
210 103.552 8 8 60.01 0 0 10 5000000 5 0 False False
210 117.539 9 9 20.01 0 0 10 5000000 6 0 False False
210 136.328 10 10 20.01 20 0 10 5000000 6 0 False False
210 158.546 11 11 40.01 0 0 10 5000000 9 0 False False
210 177.749 12 11 20.01 20 0 10 5000000 11 0 True False
210 195.546 13 11 40.01 0 40 10 1941460 11 10 False False
210 205.209 13 10 40.01 0 40 10 1941460 11 10 False False
210 213.572 14 11 40.01 0 40 10 1941460 13 10 False False
210 227.442 16 12 40.01 0 40 10 1941460 13 10 False False
210 237.382 16 13 40.01 0 0 10 1941460 19 10 False False
210 247.037 17 14 40.01 0 0 10 1941460 21 10 True False
210 255.733 17 14 0.01 0 0 10 1941460 21 10 True False
210 269.754 18 15 0.01 20 40 10 1761131 23 20 False False
210 285.588 19 16 0.01 20 40 10 1761131 23 20 False False
210 299.883 20 17 0.01 20 40 10 1761131 25 20 False False
210 321.472 22 18 0.01 20 40 10 1761131 27 20 False False
210 334.488 23 18 60.01 0 0 10 1761131 33 20 True False
210 340.406 23 19 20.01 0 0 10 1761131 33 20 True False
210 343.638 23 19 20.01 0 0 10 1761131 33 20 True False
210 350.288 24 20 20.01 0 0 10 1868132 37 29 False True
210 359.435 24 20 20.01 0 40 10 1868132 37 29 False True
210 386.644 26 20 20.01 0 40 10 1868132 41 29 True True
210 403.137 27 21 60.01 0 0 10 1698357 43 39 False True
