ID TIME BLK #BUFFER #GETH BUFFERPEERS GETHPEERS
209 0 2 0 0 [] []
209 53 2 0 0 [] []
209 106 2 0 1 [] ['222']
209 158 2 0 0 [] []
209 211 2 0 0 [] []
209 265 4 1 1 ['222'] ['222']
209 318 4 0 1 [] ['222']
209 372 4 1 1 ['224'] ['224']
209 424 5 0 1 [] ['224']
209 478 5 0 0 [] []
209 531 5 0 0 [] []
209 582 6 0 1 [] ['222']
209 635 6 1 2 ['224'] ['222', '224']
209 688 7 1 1 ['224'] ['224']
209 743 7 1 0 ['222'] []
209 794 7 0 0 [] []
209 848 8 2 1 ['222', '224'] ['224']
209 901 8 0 0 [] []
209 954 8 0 0 [] []
209 1007 8 1 0 ['222'] []
209 1061 9 0 1 [] ['222']
209 1114 9 0 0 [] []
209 1167 9 2 1 ['224', '222'] ['224']
209 1218 10 1 0 ['224'] []
209 1269 10 0 2 [] ['222', '224']
209 1321 10 0 0 [] []
209 1375 10 0 0 [] []
209 1428 10 1 0 ['224'] []
209 1481 10 0 1 [] ['222']
209 1534 10 0 0 [] []
209 1588 10 0 1 [] ['224']
209 1638 10 1 0 ['224'] []
209 1690 10 1 0 ['224'] []
209 1742 10 0 0 [] []
209 1795 10 0 0 [] []
209 1848 10 0 0 [] []
209 1901 10 0 0 [] []
209 1954 10 0 0 [] []
209 2007 10 0 0 [] []
209 2060 10 0 1 [] ['224']
209 2113 10 1 0 ['224'] []
209 2163 10 1 0 ['222'] []
209 2214 10 1 1 ['222'] ['222']
209 2266 10 1 0 ['222'] []
209 2319 10 1 0 ['222'] []
209 2372 10 0 0 [] []
209 2426 10 0 0 [] []
209 2479 10 0 0 [] []
209 2532 10 0 0 [] []
209 2585 10 0 1 [] ['222']
209 2637 10 0 0 [] []
209 2690 10 0 0 [] []
209 2743 10 0 0 [] []
209 2796 10 0 0 [] []
209 2849 19 0 1 [] ['224']
209 2902 19 0 1 [] ['224']
209 2955 20 0 0 [] []
209 3008 20 0 0 [] []
209 3061 20 1 0 ['222'] []
209 3112 20 0 1 [] ['222']
209 3165 21 0 0 [] []
209 3215 21 1 0 ['222'] []
209 3268 21 1 0 ['222'] []
209 3318 22 1 0 ['222'] []
209 3371 22 0 0 [] []
209 3424 22 1 1 ['222'] ['222']
209 3478 22 1 2 ['224'] ['222', '224']
209 3535 23 0 1 [] ['224']
209 3588 23 0 0 [] []
209 3641 23 1 0 ['224'] []
209 3691 23 0 0 [] []
209 3744 23 0 0 [] []
209 3794 23 1 0 ['224'] []
209 3845 25 0 1 [] ['224']
209 3898 25 0 0 [] []
209 3952 25 0 1 [] ['222']
209 4005 25 0 1 [] ['222']
209 4056 25 1 0 ['224'] []
209 4108 25 0 0 [] []
209 4161 25 1 0 ['222'] []
209 4211 25 0 0 [] []
209 4264 25 1 0 ['224'] []
209 4316 25 1 2 ['222'] ['222', '224']
209 4367 27 1 1 ['222'] ['222']
209 4420 27 1 1 ['222'] ['222']
209 4473 27 0 0 [] []
209 4526 28 1 0 ['224'] []
209 4578 28 1 0 ['224'] []
209 4630 28 0 1 [] ['224']
209 4681 29 0 0 [] []
209 4734 29 0 0 [] []
209 4787 29 0 0 [] []
209 4840 29 2 0 ['224', '222'] []
209 4894 29 1 1 ['222'] ['222']
209 4945 31 1 1 ['222'] ['222']
