ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
211 9.431 2 0 0 0   
211 9.797 2 0 0 0   
211 10.324 2 0 0 0   
211 10.797 2 0 0 0   
211 11.307 2 0 0 0   
211 11.8 2 0 0 0   
211 12.336 2 0 0 0   
211 12.806 2 0 0 0   
211 13.323 2 0 0 0   
211 13.811 2 0 0 0   
211 14.329 2 0 0 0   
211 14.82 2 0 0 0   
211 15.354 2 0 0 0   
211 15.822 2 0 0 0   
211 16.347 3 0 0 0   
211 16.84 3 0 0 0   
211 17.396 3 0 0 0   
211 17.875 3 0 0 0   
211 18.492 3 0 0 0   
211 18.86 3 0 0 0   
211 19.373 3 0 0 0   
211 19.868 3 0 0 0   
211 20.377 3 0 0 0   
211 20.877 3 0 0 0   
211 21.384 3 0 0 0   
211 21.888 3 0 0 0   
211 22.38 3 0 0 0   
211 22.891 3 0 0 0   
211 23.385 3 0 0 0   
211 23.886 3 0 0 0   
211 24.388 3 0 0 0   
211 24.89 3 0 0 0   
211 25.405 3 0 0 0   
211 25.892 3 0 0 0   
211 26.395 3 0 0 0   
211 26.901 3 0 0 0   
211 27.396 3 0 0 0   
211 27.897 3 0 0 0   
211 28.4 3 0 0 0   
211 28.898 3 0 0 0   
211 29.399 3 0 0 0   
211 29.91 3 0 0 0   
211 30.398 3 0 0 0   
211 30.934 3 0 1 1 218  218
211 31.471 3 1 1 1 218 218 218
211 31.974 3 1 1 1 218 218 218
211 32.448 3 1 1 1 218 218 218
211 32.933 3 1 1 1 218 218 218
211 33.46 3 1 1 1 218 218 218
211 34.126 3 1 0 0  218 
211 34.545 3 1 1 1 222 218 222
211 35.047 3 1 1 1 222 218 222
211 35.598 3 2 1 1 222 218;222 222
211 36.036 3 2 1 1 222 218;222 222
211 36.602 3 2 1 1 222 218;222 222
211 37.016 3 2 1 1 222 218;222 222
211 37.613 3 2 1 1 222 218;222 222
211 38.032 3 2 1 1 222 218;222 222
211 38.549 3 1 1 1 222 222 222
211 39.227 3 1 0 0  222 
211 39.597 3 1 0 0  222 
211 40.052 3 1 0 0  222 
211 40.568 3 1 0 0  222 
211 41.074 3 1 0 0  222 
211 41.593 3 1 0 0  222 
211 42.072 3 1 0 0  222 
211 42.564 3 1 0 0  222 
211 43.079 3 1 0 0  222 
211 43.558 3 1 0 0  222 
211 44.043 3 0 0 0   
211 44.617 3 0 1 1 222  222
211 45.09 3 0 1 1 222  222
211 45.584 3 0 1 1 222  222
211 46.08 3 0 1 0 222  
211 46.554 3 0 1 1 222  222
211 47.054 3 0 1 1 222  222
211 47.557 3 0 1 1 222  222
211 48.055 3 0 1 1 222  222
211 48.564 3 0 1 1 222  222
211 49.067 3 0 1 1 222  222
211 49.56 3 0 1 1 222  222
211 50.089 3 0 1 1 222  222
211 50.569 3 0 1 1 222  222
211 51.104 3 0 2 2 222;218  222;218
211 51.773 3 0 1 0 218  
211 52.108 3 0 1 0 218  
211 52.62 3 0 1 0 218  
211 53.11 3 0 1 0 218  
211 53.887 3 0 0 0   
211 54.107 3 0 0 0   
211 54.623 3 0 0 0   
211 55.435 3 0 0 0   
211 55.921 3 0 0 0   
211 56.429 3 0 0 0   
211 56.995 3 0 1 0 217  
211 57.547 3 1 1 1 217 217 217
211 58.089 3 1 1 1 217 217 217
211 58.956 3 1 2 1 217;218 217 217
211 59.42 3 1 2 2 217;218 217 217;218
211 59.975 3 1 2 2 217;218 217 217;218
211 60.966 3 1 1 1 218 217 218
211 61.364 3 1 1 1 218 217 218
211 62.379 3 1 0 0  217 
211 62.898 3 1 0 0  217 
211 63.284 3 1 0 0  217 
211 63.835 3 1 0 0  217 
211 64.315 3 1 0 0  217 
211 64.882 3 1 0 0  217 
211 65.309 3 1 0 0  217 
211 65.864 3 1 0 0  217 
211 66.428 3 1 0 0  217 
