ID TIME BLK #BLOCKS
209 18.399 4 1
209 28.115 4 2
209 55.779 6 3
209 96.079 9 4
209 112.32 10 1
209 135.64 11 1
209 138.726 12 1
209 155.383 13 2
209 161.635 13 1
209 169.126 14 1
209 180.907 15 1
209 195.948 14 1
209 201.376 16 2
209 212.535 17 1
209 226.696 17 2
209 245.323 19 2
209 259.058 20 1
209 326.597 21 1
209 332.334 24 3
209 341.976 25 2
209 352.059 26 1
209 363.957 27 1
209 377.919 27 2
209 404.584 29 2
209 413.381 30 1
209 424.217 31 2
209 438.532 32 1
209 453.5 33 1
209 457.48 33 1
209 468.465 34 1
209 483.824 35 2
209 501.501 36 1
209 513.616 37 1
209 529.1 38 1
209 546.4 39 1
209 558.579 40 1
209 573.51 41 1
209 584.914 41 1
209 591.639 42 1
209 604.458 43 1
209 614.604 43 1
209 624.435 44 1
209 633.248 45 1
209 648.638 46 1
209 655.185 46 1
209 664.349 47 1
