ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
214 6.742 2 0 0 0   
214 9.119 2 1 1 1 213 213 213
214 11.437 2 2 1 0 222 222;213 
214 13.906 2 3 2 2 222;210 210;222;213 210;222
214 16.496 3 3 2 2 222;210 210;222;213 210;222
214 20.404 3 4 2 2 210;217 210;217;222;213 210;217
214 23.268 3 4 1 0 217 210;217;222;213 
214 25.834 3 4 0 0  210;217;222;213 
214 28.515 3 3 0 0  210;222;213 
214 30.837 3 2 2 2 213;211 210;222 211;213
214 34.264 4 3 2 2 211;218 210;218;222 218;211
214 37.307 4 3 1 1 213 210;218;222 213
214 40.097 4 3 1 1 217 210;218;222 217
214 43.05 4 3 1 1 217 210;218;213 217
214 45.432 4 2 1 1 217 218;213 217
214 47.818 5 2 1 1 217 218;213 217
214 50.346 5 3 2 2 217;224 224;218;213 217;224
214 54.375 5 4 1 1 217 224;217;218;213 217
214 58.592 5 5 2 2 224;210 224;210;217;218;213 224;210
214 62.006 6 5 2 1 210;217 224;210;217;218;213 217
214 64.621 6 4 0 0  224;210;217;218 
214 67.662 6 4 1 0 218 224;210;217;218 
214 70.557 6 4 1 1 222 224;210;217;218 222
214 73.832 6 5 1 1 222 224;210;217;218;222 222
214 76.81 7 5 1 1 222 224;210;217;218;222 222
214 80.08 7 4 2 1 222;211 210;217;218;222 222
214 83.509 7 5 1 0 211 210;217;211;218;222 
214 86.132 7 4 2 2 211;222 210;211;218;222 211;222
214 88.768 7 3 2 2 211;222 211;218;222 211;222
214 92.149 8 4 0 0  210;211;218;222 
214 94.966 8 3 1 1 222 210;211;222 222
214 98.43 8 3 1 1 222 210;211;222 222
214 101.277 8 1 3 0 209;213;211 222 
214 104.134 8 3 4 4 209;213;211;222 222;209;213 211;222;209;213
214 107.415 9 2 4 4 209;213;211;222 209;213 211;222;209;213
214 111.054 9 4 3 2 213;222;217 217;222;209;213 222;213
214 114.585 9 3 1 1 222 217;209;213 222
214 117.563 9 3 0 0  217;209;213 
214 121.082 9 3 1 1 217 217;209;213 217
214 125.031 10 3 0 0  217;209;213 
214 127.537 10 3 1 1 217 217;209;213 217
214 130.41 10 3 1 1 217 217;209;213 217
214 132.919 10 3 1 1 217 217;209;213 217
214 136.203 11 4 2 2 217;226 226;217;209;213 226;217
214 139.647 11 4 3 1 217;226;218 226;217;209;213 217
214 146.097 11 5 1 1 226 226;217;218;209;213 226
214 149.768 11 3 2 2 218;217 226;217;218 218;217
214 152.681 12 2 1 1 217 226;218 217
214 155.309 12 3 0 0  226;217;218 
214 158.033 12 2 1 1 217 217;218 217
214 160.664 12 1 0 0  218 
214 162.846 12 0 0 0   
214 164.983 12 0 0 0   
214 167.314 12 0 1 1 224  224
214 169.737 12 1 1 1 224 224 224
214 172.284 12 1 0 0  224 
214 174.951 12 1 0 0  224 
214 177.426 13 1 0 0  224 
214 180.021 13 1 1 0 217 224 
214 182.876 14 1 0 0  224 
214 185.403 14 1 1 1 222 224 222
214 188.099 14 3 1 1 222 224;217;222 222
214 190.491 14 3 1 1 222 224;217;222 222
214 192.954 14 2 1 1 222 224;222 222
214 195.717 15 2 1 1 222 224;222 222
214 198.318 15 3 1 1 226 226;224;222 226
214 200.727 15 2 3 3 226;222;217 226;222 226;217;222
214 203.54 15 2 1 1 217 226;222 217
214 205.918 15 2 1 1 217 226;222 217
214 208.536 15 2 1 1 217 226;222 217
214 211.185 15 2 1 1 217 226;222 217
214 213.702 16 2 1 1 217 226;222 217
