ID TIME BLK ESTIMATE W B S1 S2 S3
209 5.927 3 0.125 0 3 293 277 271
209 6.933 3 0.071 0 6 301 277 268
209 7.934 3 0.05 0 9 301 277 265
209 8.936 3 0.038 0 12 300 277 266
209 9.942 3 0.031 0 15 292 276 269
209 10.943 3 0.026 0 18 301 271 262
209 11.946 3 0.068 1 20 720 263 255
209 12.953 3 0.14 3 21 457 731 750
209 13.955 3 0.196 5 22 296 850 938
209 14.956 3 0.177 5 25 302 348 694
209 15.957 3 0.162 5 28 306 282 270
209 16.978 4 0.149 5 31 620 497 431
209 17.992 4 0.163 6 33 440 515 761
209 18.996 4 0.151 6 36 305 281 265
209 19.997 4 0.141 6 39 301 279 268
209 20.998 4 0.133 6 42 299 277 268
209 21.999 4 0.125 6 45 301 277 269
209 23.002 4 0.136 7 47 781 511 266
209 24.007 4 0.181 10 47 934 939 863
209 25.013 4 0.221 13 47 929 941 933
209 26.018 4 0.211 13 50 609 471 320
209 27.018 4 0.201 13 53 303 279 268
209 28.025 4 0.193 13 56 660 417 260
209 29.026 4 0.212 15 57 936 941 698
209 30.033 4 0.204 15 60 443 338 267
209 31.038 5 0.196 15 63 299 277 268
209 32.046 5 0.189 15 66 299 277 269
209 33.052 5 0.182 15 69 300 278 264
209 34.054 5 0.176 15 72 301 280 266
209 35.056 5 0.17 15 75 302 279 267
209 36.061 5 0.165 15 78 442 463 483
209 37.062 5 0.191 18 78 925 938 931
209 38.064 5 0.215 21 78 911 935 931
209 39.066 5 0.238 24 78 927 937 932
209 40.066 5 0.25 26 79 424 940 931
209 41.078 5 0.261 28 80 576 917 913
209 42.079 5 0.281 31 80 934 936 925
209 43.08 5 0.3 34 80 935 939 930
209 44.095 5 0.309 36 81 853 762 640
209 45.102 5 0.302 36 84 302 279 266
209 46.109 5 0.294 36 87 300 276 264
209 47.11 5 0.287 36 90 299 276 266
209 48.116 6 0.281 36 93 300 276 265
209 49.134 6 0.274 36 96 302 277 265
209 50.14 6 0.268 36 99 302 277 266
209 51.15 6 0.263 36 102 300 275 266
209 52.209 6 0.257 36 105 556 415 288
209 53.211 6 0.259 37 107 874 524 378
209 54.224 6 0.253 37 110 397 270 264
209 55.23 6 0.248 37 113 299 275 264
209 56.244 6 0.244 37 116 299 275 264
209 57.262 6 0.239 37 119 492 274 262
209 58.278 6 0.241 38 121 926 277 254
209 59.283 6 0.242 39 123 929 387 257
209 60.293 6 0.25 41 124 926 704 403
209 61.308 7 0.263 44 124 931 930 892
209 62.326 7 0.276 47 124 932 932 901
209 63.341 7 0.289 50 124 917 921 912
