ID TIME BLK #BLOCKS
222 47.34 4 1
222 106.928 5 2
222 128.616 6 1
222 168.778 8 1
222 175.396 9 2
222 189.492 10 1
222 194.028 10 1
222 207.896 11 1
222 219.179 12 1
222 246.591 13 1
222 287.935 14 2
222 295.519 15 1
222 304.914 16 1
222 320.605 17 1
222 377.973 18 1
222 386.971 19 1
222 399.663 21 2
222 419.47 23 3
222 448.871 24 2
222 547.476 26 2
222 550.829 27 1
222 677.131 29 2
222 688.762 33 4
222 736.896 34 1
222 740.181 35 1
222 767.237 37 2
222 781.531 38 1
222 795.185 39 1
222 819.291 40 1
222 851.853 41 1
222 949.659 43 1
222 954.93 45 2
222 979.652 46 1
222 993.595 47 1
222 1010.007 48 1
222 1017.368 48 1
222 1056.567 49 1
222 1064.975 50 1
222 1080.559 51 1
222 1107.826 50 1
222 1122.34 51 1
222 1129.336 53 1
222 1133.602 54 1
222 1197.986 55 2
222 1207.8 57 3
222 1259.399 58 1
222 1308.632 58 1
222 1321.868 59 2
222 1354.819 62 3
222 1376.0 63 1
222 1386.023 64 1
222 1401.13 65 1
222 1448.528 67 2
222 1489.171 69 2
222 1494.34 70 1
222 1511.125 71 1
222 1580.771 74 2
222 1593.283 74 1
222 1639.034 77 2
222 1659.15 78 2
222 1668.11 79 1
222 1684.313 80 1
222 1738.162 81 1
222 1746.187 82 2
222 1766.948 83 1
222 1770.637 83 1
222 1808.346 84 1
