ID TIME BLK #BLOCKS
224 17.981 3 1
224 29.27 3 1
224 37.188 4 3
224 78.762 7 4
224 91.248 8 1
224 107.687 9 1
224 114.332 9 2
224 124.262 10 1
224 128.398 10 1
224 140.885 11 1
224 153.927 12 1
224 167.237 13 1
224 171.389 13 2
224 181.035 14 1
224 219.413 16 1
224 230.332 17 3
224 256.426 18 1
224 267.933 19 1
224 280.366 20 3
224 332.973 23 6
224 373.507 26 6
224 387.86 27 1
224 394.947 28 1
224 407.855 29 1
224 435.666 30 6
224 455.635 31 3
224 467.975 32 1
224 477.008 33 1
224 497.965 34 1
224 507.126 35 2
224 524.45 36 1
224 548.904 38 2
224 569.86 39 2
224 588.469 40 3
224 615.664 42 3
224 625.98 43 1
224 637.354 44 1
224 668.554 46 2
224 697.824 47 3
224 730.003 50 3
224 761.834 52 4
224 795.075 54 3
224 820.12 56 4
224 879.284 59 5
224 898.914 61 4
