ID TIME BLK #BLOCKS
226 15.982 3 1
226 52.895 4 2
226 58.06 5 1
226 61.494 6 2
226 132.999 8 2
226 148.15 9 1
226 212.446 10 2
226 216.625 11 1
226 225.784 11 1
226 233.265 12 1
226 243.724 13 1
226 272.586 15 2
226 276.236 15 1
226 287.354 16 1
226 343.158 19 3
226 361.051 20 1
226 382.599 21 1
226 393.025 23 2
226 408.262 24 1
226 423.203 25 1
226 437.791 26 1
226 442.636 26 1
226 445.391 26 1
226 458.308 27 1
226 492.348 28 2
226 497.595 29 2
226 514.298 30 1
226 519.692 30 1
226 552.963 32 2
226 563.749 33 1
