ID TIME BLK #BLOCKS
217 110.29 3 1
217 114.486 4 1
217 127.706 5 1
217 139.395 4 1
217 156.212 5 1
217 169.827 7 1
217 176.669 8 1
217 279.238 10 1
217 284.42 12 3
217 299.397 13 1
217 305.774 14 1
217 339.95 14 1
217 345.435 16 2
217 356.685 17 1
217 371.209 18 1
217 400.347 18 2
217 405.961 19 1
217 449.725 22 2
217 459.812 23 1
217 500.053 25 2
217 512.63 26 2
217 532.105 27 1
217 536.527 28 2
217 546.879 29 1
217 609.808 31 3
217 659.271 32 2
217 684.538 33 1
217 688.97 33 2
217 709.768 34 1
217 713.526 35 1
217 720.781 36 1
