ID TIME BLK #BUFFER #GETH #ALLOWED BUFFERPEERS GETHPEERS ALLOWED
222 8.766 2 0 0 0   
222 9.048 2 0 0 0   
222 9.565 2 0 0 0   
222 10.059 2 0 0 0   
222 10.585 2 0 0 0   
222 11.057 2 0 0 0   
222 11.597 2 0 0 0   
222 12.057 2 0 0 0   
222 12.588 2 0 0 0   
222 13.058 2 0 0 0   
222 13.605 2 0 0 0   
222 14.059 2 0 0 0   
222 14.604 2 0 0 0   
222 15.085 2 0 0 0   
222 15.602 2 0 0 0   
222 16.071 2 0 0 0   
222 16.593 2 0 0 0   
222 17.076 2 0 0 0   
222 17.63 2 0 0 0   
222 18.073 2 0 0 0   
222 18.607 2 0 0 0   
222 19.075 2 0 0 0   
222 19.609 2 0 0 0   
222 20.078 2 0 0 0   
222 20.628 2 0 0 0   
222 21.079 2 0 0 0   
222 21.627 2 0 0 0   
222 22.082 2 0 0 0   
222 22.625 2 0 0 0   
222 23.089 2 0 0 0   
222 23.629 2 0 0 0   
222 24.088 2 0 0 0   
222 24.616 2 0 0 0   
222 25.094 2 0 0 0   
222 25.616 2 0 0 0   
222 26.092 2 0 0 0   
222 26.601 2 0 0 0   
222 27.092 2 0 0 0   
222 27.603 2 0 0 0   
222 28.102 2 0 0 0   
222 28.614 2 0 0 0   
222 29.107 2 0 0 0   
222 29.605 2 0 0 0   
222 30.134 2 0 1 1 217  217
222 30.679 2 1 1 1 217 217 217
222 31.131 2 1 1 1 217 217 217
222 31.663 2 1 1 1 217 217 217
222 32.144 2 1 1 1 217 217 217
222 32.646 2 1 1 1 217 217 217
222 33.152 2 1 1 1 217 217 217
222 33.661 2 1 1 1 217 217 217
222 34.154 2 1 1 1 217 217 217
222 34.661 2 1 1 1 217 217 217
222 35.178 2 1 2 2 217;213 217 217;213
222 35.719 2 2 2 1 217;213 217;213 217
222 36.208 2 2 2 1 217;213 217;213 217
222 36.715 2 2 2 1 217;213 217;213 217
222 37.304 2 2 2 1 217;213 217;213 217
222 38.351 3 2 1 0 213 217;213 
222 39.517 4 2 0 0  217;213 
222 40.014 4 2 0 0  217;213 
222 40.46 4 2 0 0  217;213 
222 41.064 4 2 0 0  217;213 
222 41.456 4 2 0 0  217;213 
222 42.055 4 2 0 0  217;213 
222 42.514 4 2 0 0  217;213 
222 43.033 4 2 0 0  217;213 
222 43.43 4 2 0 0  217;213 
222 44.272 4 2 0 0  217;213 
222 44.701 4 2 0 0  217;213 
222 45.27 4 2 0 0  217;213 
222 45.986 4 2 0 0  217;213 
222 46.811 3 1 0 0  217 
222 47.589 5 1 1 1 214 217 214
222 48.137 5 1 1 1 214 217 214
222 48.58 5 1 1 1 214 217 214
222 49.153 5 1 1 1 214 217 214
222 49.655 5 1 1 0 214 217 
222 50.498 5 2 1 0 214 217;214 
222 50.917 5 2 1 0 214 217;214 
222 51.514 5 2 1 1 214 217;214 214
222 52.041 5 1 1 1 214 214 214
222 52.489 5 1 1 1 214 214 214
222 52.955 5 1 1 1 214 214 214
222 53.498 5 1 1 1 214 214 214
222 54.095 5 1 1 1 214 214 214
222 54.623 5 1 1 1 214 214 214
222 55.147 5 1 1 1 214 214 214
222 55.613 5 1 1 1 214 214 214
222 56.177 5 1 1 1 214 214 214
222 56.544 5 1 1 1 214 214 214
222 57.115 5 1 1 1 214 214 214
