ID TIME BLK VOTE
217 55.675 5 None
217 126.186 10 2785977
217 147.988 11 None
217 197.606 15 2009345
217 241.962 18 1859939
217 295.426 21 1576633
217 327.378 23 None
217 383.864 27 1997153
