ID TIME BLK VOTE
211 56.962 3 None
211 100.449 3 None
211 145.518 3 None
211 190.665 4 None
211 316.034 12 3690828
211 324.761 13 3616216
211 363.412 13 None
211 409.236 13 None
211 459.246 17 None
211 502.155 18 None
211 548.054 23 None
211 726.56 32 2762842
211 729.841 32 None
211 772.977 33 None
211 819.314 36 None
211 863.596 37 None
211 946.95 40 2990287
211 953.709 40 None
