ID TIME BLK #BLOCKS
210 57.923 4 1
210 99.016 5 1
210 138.021 7 2
210 148.952 8 1
210 158.982 9 1
210 163.009 9 1
210 174.128 10 1
210 188.847 11 1
210 232.201 12 1
210 317.938 13 2
210 447.886 15 3
210 460.141 16 1
210 464.528 17 1
210 568.28 20 4
210 619.555 21 1
210 687.301 22 1
210 699.91 23 1
210 731.577 23 1
210 741.715 24 1
210 777.83 26 2
210 857.84 28 2
210 864.43 29 1
210 875.6 30 1
210 890.893 31 2
210 917.07 32 1
210 921.456 33 1
210 933.398 34 1
210 949.2 35 1
210 964.382 36 1
210 1068.488 37 1
210 1097.659 38 1
210 1103.272 38 1
210 1110.874 39 1
210 1156.771 39 1
