ID TIME BLK #BLOCKS
226 17.084 41 1
226 47.565 43 3
226 61.529 44 1
226 101.459 46 2
226 131.177 46 1
226 134.322 48 2
226 139.203 49 1
226 201.138 51 2
226 208.958 52 1
226 261.62 54 1
226 264.591 55 2
226 297.919 56 1
226 382.113 58 3
226 492.059 61 2
226 499.547 61 1
226 541.158 63 2
226 546.988 64 1
226 559.988 65 1
226 571.925 67 4
226 580.087 69 2
226 591.916 70 1
226 617.43 71 1
226 630.017 72 1
226 652.411 73 1
226 666.363 73 1
226 690.727 74 2
226 723.361 76 4
226 765.448 79 4
226 777.341 80 1
226 785.275 80 1
226 791.585 81 1
226 813.534 82 1
226 820.932 83 1
226 825.305 82 2
226 838.529 83 1
226 852.203 84 1
226 854.355 84 1
226 857.674 84 1
226 868.655 85 1
226 875.144 85 1
226 882.137 86 1
226 888.767 86 2
226 907.255 87 2
226 921.802 88 1
226 951.15 90 1
226 957.043 91 1
226 973.559 92 1
226 988.939 93 1
226 1002.279 94 1
226 1007.776 94 1
226 1014.451 94 1
226 1019.08 95 1
226 1033.051 96 1
226 1047.547 97 1
226 1054.799 97 1
226 1062.792 98 1
226 1077.378 99 1
226 1093.199 100 2
226 1109.564 101 2
226 1123.465 102 1
226 1137.097 103 1
226 1153.311 104 1
226 1180.539 103 1
226 1183.532 104 1
226 1200.045 105 1
226 1203.517 104 1
226 1218.09 105 1
226 1233.153 105 2
226 1237.772 106 1
226 1247.899 107 1
226 1301.137 109 2
226 1304.723 109 1
226 1311.417 110 1
226 1317.169 110 1
226 1325.433 111 1
226 1350.777 112 2
226 1356.427 113 1
226 1361.972 113 1
226 1373.122 114 1
226 1377.475 114 1
226 1386.739 115 1
226 1389.195 115 1
226 1391.824 115 1
226 1402.629 116 1
226 1406.932 116 1
226 1416.552 117 1
226 1435.925 118 1
226 1450.403 119 2
226 1490.628 120 1
226 1504.469 121 1
226 1650.349 122 1
