ID TIME BLK #BLOCKS
217 18.767 6 1
217 34.301 7 2
217 51.255 8 1
217 70.747 9 1
217 88.251 10 1
217 104.011 11 1
217 117.165 12 4
217 138.725 13 2
217 150.291 14 2
217 156.621 15 1
217 182.765 16 1
217 191.052 17 1
217 199.394 18 1
217 214.936 19 1
217 220.896 19 1
217 230.384 20 1
217 248.795 21 2
217 262.365 22 1
217 275.835 23 1
217 291.526 24 1
217 303.764 24 1
217 307.089 25 1
217 322.037 26 2
217 360.586 28 3
217 407.301 31 4
217 436.243 33 2
217 452.438 34 2
217 460.921 35 1
217 481.656 36 1
217 483.942 36 1
217 487.125 37 1
217 503.828 38 1
217 519.211 39 1
217 533.214 40 2
217 549.212 41 1
217 563.869 42 1
217 570.206 42 1
217 578.223 43 1
217 593.456 44 1
217 611.876 45 1
217 623.655 46 1
217 637.559 47 1
217 653.072 48 2
217 667.893 49 1
217 685.285 50 1
217 699.724 51 1
217 714.576 52 1
217 724.035 52 2
217 736.705 53 1
217 743.404 54 1
