ID TIME BLK #BLOCKS
213 17.327 3 1
213 49.146 5 3
213 63.989 6 1
213 118.774 8 2
213 138.777 10 2
213 157.933 11 2
213 173.187 12 1
213 178.518 12 1
213 184.726 13 1
213 201.167 14 1
213 208.101 14 1
213 228.274 15 1
213 230.871 16 1
213 248.143 16 1
213 258.284 17 1
213 264.416 18 1
213 279.76 19 1
213 308.717 20 1
213 316.317 21 1
213 368.737 24 3
213 376.867 25 1
213 385.627 26 1
213 401.041 27 1
213 428.705 28 3
213 435.753 29 1
213 451.177 30 1
213 464.962 31 1
213 488.028 32 1
213 500.057 32 1
213 513.299 33 2
213 528.406 34 2
213 533.402 35 1
213 562.693 37 2
213 589.902 38 1
