ID TIME BLK #BLOCKS
214 15.104 41 1
214 31.591 42 1
214 35.396 42 1
214 46.837 43 1
214 63.319 44 1
214 82.854 45 1
214 120.318 46 1
214 122.64 48 2
214 143.107 49 1
214 160.53 50 1
214 232.623 53 2
214 240.783 54 1
214 255.241 55 1
214 311.12 56 1
214 345.673 57 1
214 412.061 58 2
214 418.862 60 2
214 441.321 61 1
214 501.73 64 3
214 550.429 65 1
214 558.1 66 1
214 564.915 66 1
214 571.939 68 2
214 578.779 69 1
214 582.904 69 1
214 591.887 70 1
214 612.189 70 1
214 661.125 72 1
214 669.279 73 2
214 683.747 74 1
214 694.054 75 1
214 711.087 76 1
214 725.867 77 1
214 761.114 79 2
214 777.915 80 1
214 787.327 80 2
214 797.561 81 1
214 807.018 82 1
214 821.024 83 2
214 826.453 82 2
214 837.18 83 1
214 852.885 84 1
214 854.772 84 1
214 856.683 84 1
214 868.77 85 1
214 882.589 86 1
214 898.768 87 4
214 921.781 88 1
214 927.622 89 1
214 951.446 90 2
214 963.757 91 1
214 1001.157 93 2
214 1007.48 94 2
214 1013.971 94 1
214 1021.293 95 2
214 1032.958 96 1
214 1047.355 97 1
214 1051.119 97 2
214 1062.36 98 1
214 1066.611 98 1
214 1077.635 99 1
214 1092.378 100 1
214 1108.791 101 1
214 1141.685 103 2
214 1201.619 103 2
214 1211.037 104 1
214 1226.293 105 2
214 1238.4 106 1
214 1248.75 107 1
214 1351.329 107 1
214 1375.025 114 8
214 1462.848 119 13
214 1486.834 120 1
214 1505.159 121 1
214 1641.285 124 3
214 1647.07 125 1
