ID TIME BLK #BLOCKS
217 16.654 3 1
217 154.467 7 6
217 253.733 8 1
217 314.201 9 2
217 354.057 10 2
217 365.408 13 3
217 484.849 17 5
217 502.96 19 2
217 594.403 21 2
217 603.29 25 4
217 618.559 26 1
217 664.2 28 2
217 673.478 29 3
217 679.967 30 1
217 754.132 31 1
217 763.392 34 4
217 854.96 37 3
217 929.06 38 1
217 934.969 39 1
217 941.027 40 1
