ID TIME BLK #BLOCKS
211 16.45 3 1
211 23.876 3 1
211 33.935 4 1
211 46.464 5 1
211 67.409 6 1
211 77.36 6 1
211 85.229 7 1
211 92.581 8 1
211 106.916 9 1
211 114.289 9 1
211 123.861 10 1
211 144.59 11 1
211 152.198 12 1
211 166.585 13 1
211 181.113 14 1
211 183.44 14 1
211 197.009 15 1
211 212.408 16 2
211 249.048 18 2
211 276.698 20 3
211 298.561 21 1
211 300.419 22 1
211 306.847 22 1
211 316.396 23 2
211 331.931 24 1
211 347.295 25 1
211 364.94 26 2
211 383.51 27 1
211 391.296 28 1
211 406.671 29 1
211 421.786 30 1
211 438.856 31 1
211 445.22 31 1
