ID TIME BLK #BLOCKS
226 15.74 3 1
226 19.49 3 2
226 36.294 4 4
226 78.656 7 5
226 130.351 9 2
226 149.549 11 3
226 173.941 13 4
226 194.061 14 2
226 203.552 15 1
226 229.369 16 1
226 235.778 17 3
226 252.203 18 1
226 261.455 19 1
226 263.607 19 1
226 348.876 20 2
226 358.9 25 6
226 382.925 27 2
226 402.755 27 2
226 413.711 28 1
226 424.361 29 1
226 435.325 29 1
226 446.914 30 1
226 466.243 31 1
226 476.2 32 1
226 485.353 33 1
226 499.853 34 1
